,OTU,aldex2_diff.btw,aldex2_diff.win,aldex2_effect,aldex2_wi.ep,aldex2_wi.eBH,kingdom,phylum,class,order,family,genus,species,aldex2_positive,aldex2_negative,taxrank,test_id
730,OTU_393,4.4826310049376,3.20717435884691,1.32971151417736,0.00173652456934191,0.0144163020428532,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,late C,perturbed G,OTU,lC_vs_pG
731,OTU_4,2.73565507768204,1.19344174804203,2.29223480821627,4.86226879415734e-05,0.00154044658847336,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,late C,perturbed G,OTU,lC_vs_pG
732,OTU_421,3.35692102251194,3.02509805999947,1.021293500374,0.00686465031356672,0.0367367568008137,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas spp.,late C,perturbed G,OTU,lC_vs_pG
733,OTU_446,-3.21324938677022,2.7182761125775,-1.10898400618784,0.00709887274747956,0.0412890885340693,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late C,perturbed G,OTU,lC_vs_pG
734,OTU_45,-3.54509251804782,2.98667109908289,-1.09816940137242,0.0041162181471779,0.025886546014514,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late C,perturbed G,OTU,lC_vs_pG
735,OTU_457,-2.70125288396316,1.41852535619498,-1.90926867491153,5.21155830753354e-05,0.0015734062510767,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter spp.,late C,perturbed G,OTU,lC_vs_pG
736,OTU_467,1.89086230782399,2.14957719066935,0.884666080718565,0.00443522267206478,0.027260454867214,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,late C,perturbed G,OTU,lC_vs_pG
737,OTU_47,-4.44691647092793,2.66288302657081,-1.61058666168335,0.000126061760736683,0.00245650416531649,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late C,perturbed G,OTU,lC_vs_pG
738,OTU_474,-3.70410074432167,2.72658492559804,-1.31029703041537,0.00060863697705803,0.00658364108528732,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late C,perturbed G,OTU,lC_vs_pG
739,OTU_48,-3.27695996301928,2.69139681373552,-1.11117025298357,0.0039962689529253,0.0241031534939252,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late C,perturbed G,OTU,lC_vs_pG
740,OTU_484,1.11626445212203,0.637317049729018,1.57949339597847,0.00186726998491704,0.0149278599308073,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,late C,perturbed G,OTU,lC_vs_pG
741,OTU_49,-4.44483919577989,2.42444796369278,-1.79914487847433,0.000556719853933476,0.00634389948720289,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late C,perturbed G,OTU,lC_vs_pG
742,OTU_52,2.96805604884543,2.50782396232858,1.14044688380755,0.0017429943637374,0.0146092816983868,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,late C,perturbed G,OTU,lC_vs_pG
743,OTU_530,2.71451324364138,2.3312888454338,1.07411381739914,0.00516940541398746,0.0342601510857151,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,late C,perturbed G,OTU,lC_vs_pG
744,OTU_548,2.9502045538569,1.33046388216287,2.17306507038789,6.89449869016432e-05,0.00178537845392137,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,late C,perturbed G,OTU,lC_vs_pG
745,OTU_549,-2.298117461622,2.00743486880759,-1.04145918273326,0.0033020560450901,0.021821877512869,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter spp.,late C,perturbed G,OTU,lC_vs_pG
746,OTU_559,2.23864497296272,1.49682663740319,1.3942619908875,0.00139231563070572,0.0116571535285048,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,late C,perturbed G,OTU,lC_vs_pG
747,OTU_563,2.87515928796869,1.5850986520625,1.72139419345175,0.000332896721441613,0.00434941191028804,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,late C,perturbed G,OTU,lC_vs_pG
748,OTU_567,3.56915017744701,1.16797294794255,3.01611748971152,4.11209018020164e-05,0.0014378205766597,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,late C,perturbed G,OTU,lC_vs_pG
749,OTU_584,-3.8393006296822,1.91037159541002,-1.96560049510085,0.000267960625545765,0.00409771733029077,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late C,perturbed G,OTU,lC_vs_pG
750,OTU_6,2.04378515550184,1.668201562639,1.3301701723445,0.000448281336826228,0.00567746678049201,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,late C,perturbed G,OTU,lC_vs_pG
751,OTU_608,2.53304364096742,2.26041615809876,1.12931592313328,0.000517266015718028,0.00581910860774897,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,late C,perturbed G,OTU,lC_vs_pG
752,OTU_61,3.99461979977644,2.11942611223455,1.80934122355513,0.00048440104786854,0.00560645272355437,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,late C,perturbed G,OTU,lC_vs_pG
753,OTU_611,-3.0321900036091,2.37358580768642,-1.22736005021848,0.000655632293403191,0.00675210496426315,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,late C,perturbed G,OTU,lC_vs_pG
754,OTU_634,-3.27784779804098,2.44568945420572,-1.23778472224317,0.000818290069064063,0.00857607401084912,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late C,perturbed G,OTU,lC_vs_pG
755,OTU_636,5.04569030563532,2.65338841021789,1.88586942336294,6.60077796300707e-05,0.00173167037994859,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,late C,perturbed G,OTU,lC_vs_pG
756,OTU_67,2.22432034288081,1.9953819092015,0.993345612723348,0.00882464078748908,0.0495588102167002,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,late C,perturbed G,OTU,lC_vs_pG
757,OTU_74,-3.84055610775477,3.09996585180933,-1.1696580757157,0.00275879177581964,0.0203671364511136,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late C,perturbed G,OTU,lC_vs_pG
758,OTU_75,3.68651860643717,3.06954079438835,1.158256127835,0.00303715170278638,0.0228115367320471,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,late C,perturbed G,OTU,lC_vs_pG
759,OTU_8,-3.2866871151167,1.72997648163043,-1.84146970881634,0.000402635548146384,0.00559425251238948,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late C,perturbed G,OTU,lC_vs_pG
760,OTU_80,-3.19810423432818,2.74331927008896,-1.11641283292786,0.00593780265142494,0.0313026485577419,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late C,perturbed G,OTU,lC_vs_pG
761,OTU_84,2.51194002445789,1.73326058762899,1.37016180426306,0.00167008017782012,0.0134881678333627,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,late C,perturbed G,OTU,lC_vs_pG
762,OTU_9,-1.43499489113786,1.14134129298524,-1.21247395612422,0.000409462570453283,0.00511815987110956,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.,late C,perturbed G,OTU,lC_vs_pG
763,OTU_10,-1.51043147526184,1.2170488454739,-1.20433463087732,0.00386044296261015,0.0336022747667048,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter spp.,late C,perturbed G,species,lC_vs_pG
764,OTU_16,-2.6823509374364,2.04701230842318,-1.19600861933019,0.00289604667778042,0.0303425280181217,bacteria,proteobacteria,betaproteobacteria,rhodocyclales,rhodocyclaceae,rhodocyclus,rhodocyclus tenuis,late C,perturbed G,species,lC_vs_pG
765,OTU_211,-1.96361964992495,1.3364369415686,-1.41857188836175,0.0008073350797809,0.0116455993341202,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter sp.,late C,perturbed G,species,lC_vs_pG
766,OTU_39,2.14110586025906,1.22301770987344,1.67450466797035,0.00076438834643169,0.0104644689489971,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas sp.,late C,perturbed G,species,lC_vs_pG
767,OTU_4,3.06924300980102,1.25744819202887,2.40200015467935,4.95356037151703e-05,0.00242217393030087,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,late C,perturbed G,species,lC_vs_pG
768,OTU_6,2.5211458453087,1.91936151630408,1.26140047069158,0.00142903072160038,0.0171027809444835,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,late C,perturbed G,species,lC_vs_pG
769,OTU_8,-2.91597706573053,1.31107350783114,-2.16746481864029,8.46630150035723e-05,0.00300768536159403,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late C,perturbed G,species,lC_vs_pG
770,OTU_16,-2.54165053709563,2.14582365129335,-1.08412183641406,0.00515372707787568,0.041551091767747,bacteria,proteobacteria,betaproteobacteria,rhodocyclales,rhodocyclaceae,rhodocyclus,NA,late C,perturbed G,genus,lC_vs_pG
771,OTU_4,3.17278004394986,1.48074506192781,2.07701129898115,9.78010637453362e-05,0.00345886366242403,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,NA,late C,perturbed G,genus,lC_vs_pG
772,OTU_6,2.72258957498562,2.0213332037846,1.30555042493051,0.00235353655632293,0.024110009702784,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,NA,late C,perturbed G,genus,lC_vs_pG
773,OTU_8,-2.79781353496662,1.47895300982151,-1.8353416279303,0.000263872350559657,0.00614094846215589,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,NA,late C,perturbed G,genus,lC_vs_pG
774,OTU_4,2.98433945783609,1.94231043655715,1.4878700474176,0.0017756608716361,0.020203805198929,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,NA,NA,late C,perturbed G,family,lC_vs_pG
775,OTU_8,-2.93335264170921,2.00031984961248,-1.38926876037206,0.00258962451377312,0.0283769940552686,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,NA,NA,late C,perturbed G,family,lC_vs_pG
776,OTU_196,2.86846513134889,1.6891819580622,1.63281570310918,0.00304428904428904,0.046144016250061,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,brucellaceae,ochrobactrum,ochrobactrum anthropi,late C,mid C,OTU,lC_vs_mC
777,OTU_215,2.87255304401428,1.23363653197432,2.28961809172383,0.000690559440559441,0.0278698980147139,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.,late C,mid C,OTU,lC_vs_mC
778,OTU_223,4.45306148102532,2.76843680800827,1.5621754582261,0.00121561771561772,0.032191195324568,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,late C,mid C,OTU,lC_vs_mC
779,OTU_25,5.31534383056868,3.02547960931344,1.60585868080913,0.00160547785547786,0.0367924133110166,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,nitrospirillum,azospirillum amazonense,late C,mid C,OTU,lC_vs_mC
780,OTU_297,5.2517367818087,2.87661075194117,1.68392636115727,0.000774475524475524,0.0287475115740897,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,late C,mid C,OTU,lC_vs_mC
781,OTU_315,2.15741354309136,1.12572026103229,1.82280494448279,0.0032004662004662,0.0481691578154625,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,late C,mid C,OTU,lC_vs_mC
782,OTU_348,4.37517939211327,2.6599783822679,1.57549749771987,0.00180944055944056,0.0360269569918405,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,enterobacter,enterobacter sp.,late C,mid C,OTU,lC_vs_mC
783,OTU_41,1.53851346235703,0.819802324209083,1.84912182682113,0.00177505827505827,0.0360313870096371,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,late C,mid C,OTU,lC_vs_mC
784,OTU_451,3.24971774934814,2.016513928244,1.57771629524548,0.00121736596736597,0.0318558061101399,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,afipia sp.,late C,mid C,OTU,lC_vs_mC
785,OTU_52,3.56027552233124,2.40044391657523,1.43280359203244,0.00251748251748252,0.0421732750627418,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,late C,mid C,OTU,lC_vs_mC
786,OTU_521,5.45917996272696,1.4427925221746,2.57424376107327,0.000585081585081585,0.0270950070683199,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.,late C,mid C,OTU,lC_vs_mC
787,OTU_536,4.07467799766349,2.45677873006464,1.55992913865357,0.00150874125874126,0.0351967640140942,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,caulobacteraceae,brevundimonas,brevundimonas sp.,late C,mid C,OTU,lC_vs_mC
788,OTU_54,5.56165569052575,3.54820796671784,1.42982076931856,0.00168006993006993,0.0370849728663373,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,phaeospirillum,phaeospirillum sp.,late C,mid C,OTU,lC_vs_mC
789,OTU_569,2.73865625569466,1.15354252918834,2.09901200450539,0.00288636363636364,0.045796214837491,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,caulobacteraceae,caulobacter,caulobacter spp.,late C,mid C,OTU,lC_vs_mC
790,OTU_9,5.5153377071264,1.19297382407161,2.94871930663578,0.000583333333333333,0.0270735518853262,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.,late C,mid C,OTU,lC_vs_mC
791,OTU_102,2.14298198886769,1.43327058069799,1.43097208848022,0.00633799533799534,0.0385500294787513,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas pangongensis,late C,mid C,species,lC_vs_mC
792,OTU_196,3.1520372206171,1.73462214193218,1.73922617577664,0.00123310023310023,0.0151120587326138,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,brucellaceae,ochrobactrum,ochrobactrum anthropi,late C,mid C,species,lC_vs_mC
793,OTU_25,5.43599292477403,2.89017522762193,1.75386130918426,0.0010472027972028,0.0141590557462789,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,nitrospirillum,azospirillum amazonense,late C,mid C,species,lC_vs_mC
794,OTU_321,4.35369804956799,3.09139854559855,1.33958839087475,0.0037016317016317,0.0272655535145237,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,escherichia,escherichia vulneris,late C,mid C,species,lC_vs_mC
795,OTU_348,4.75391479913483,2.80160717239381,1.63657196495157,0.00147435897435897,0.0164627647655621,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,enterobacter,enterobacter sp.,late C,mid C,species,lC_vs_mC
796,OTU_40,2.09525557259084,1.48223884430654,1.36533003169613,0.00787878787878788,0.0444865373462642,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus sp.,late C,mid C,species,lC_vs_mC
797,OTU_50,2.84496089738905,2.32281918965131,1.13353723528534,0.00936946386946387,0.0494183998467285,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,rhizobiaceae,rhizobium,rhizobium straminoryzae,late C,mid C,species,lC_vs_mC
798,OTU_536,4.26099283269189,2.45277538924696,1.66821950269817,0.00101282051282051,0.0138445471098243,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,caulobacteraceae,brevundimonas,brevundimonas sp.,late C,mid C,species,lC_vs_mC
799,OTU_54,2.68552488839748,2.47027346796957,1.01567627778523,0.00713286713286713,0.0437057781116261,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,phaeospirillum,phaeospirillum sp.,late C,mid C,species,lC_vs_mC
800,OTU_569,2.86726725625648,1.23738564049782,2.26556093809376,0.00107051282051282,0.0143595553054358,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,caulobacteraceae,caulobacter,caulobacter spp.,late C,mid C,species,lC_vs_mC
801,OTU_594,4.06450226615731,2.79810015916884,1.38396615875794,0.00426165501165501,0.0301557198221927,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,caulobacteraceae,brevundimonas,brevundimonas spp.,late C,mid C,species,lC_vs_mC
802,OTU_6,3.15182197512938,2.21773373479775,1.43647833957976,0.00468997668997669,0.034310636315359,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,late C,mid C,species,lC_vs_mC
803,OTU_85,3.80974855798721,2.58420341783126,1.3869741687547,0.0048006993006993,0.0303293942149676,bacteria,bacteroidetes,bacteroidetes,bacteroidetes order ii. incertae sedis,rhodothermaceae,rhodothermus,rhodothermus spp.,late C,mid C,species,lC_vs_mC
804,OTU_9,5.54324428604906,1.43614515281039,2.86667986924825,0.000598484848484849,0.0115226242494651,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.,late C,mid C,species,lC_vs_mC
805,OTU_196,2.27793916102254,1.66433712494183,1.32602276433952,0.00553729603729604,0.0438612949263094,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,brucellaceae,ochrobactrum,NA,late C,mid C,genus,lC_vs_mC
806,OTU_25,4.63825192810477,2.8988080287105,1.43653190525887,0.00490617715617716,0.0423365232881944,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,nitrospirillum,NA,late C,mid C,genus,lC_vs_mC
807,OTU_536,3.5954851579883,2.74363988256059,1.20890226341434,0.00576631701631702,0.0450122556495059,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,caulobacteraceae,brevundimonas,NA,late C,mid C,genus,lC_vs_mC
808,OTU_569,1.99377275802077,1.26235594123911,1.50599608805667,0.00541375291375291,0.0436565771474357,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,caulobacteraceae,caulobacter,NA,late C,mid C,genus,lC_vs_mC
809,OTU_8,-1.99154770366016,1.31363794972798,-1.47293664917397,0.00482226107226107,0.0434593001293116,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,NA,late C,mid C,genus,lC_vs_mC
810,OTU_9,4.65311471094662,1.66044319007602,1.97097723144901,0.00174941724941725,0.0302273583045552,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,NA,late C,mid C,genus,lC_vs_mC
811,OTU_196,2.42863850818754,1.74059986104919,1.33251776306975,0.00741258741258741,0.0490383196978497,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,brucellaceae,NA,NA,late C,mid C,family,lC_vs_mC
812,OTU_569,2.19798134156397,1.28179083163742,1.64854964330185,0.00439452214452214,0.0378367843765235,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,caulobacteraceae,NA,NA,late C,mid C,family,lC_vs_mC
813,OTU_9,4.67882616102734,1.66935403429836,2.07877261702707,0.00101806526806527,0.0221006835433409,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,NA,NA,late C,mid C,family,lC_vs_mC
814,OTU_10,-3.6302759284761,2.37621949771078,-1.41229094767368,0.00536072261072261,0.0363113659537174,bacteria,bacteroidetes,cytophagia,cytophagales,NA,NA,NA,late C,mid C,order,lC_vs_mC
815,OTU_8,-3.88887832437661,1.83829012773447,-2.00424196159698,0.00236072261072261,0.0281675730834822,bacteria,bacteroidetes,bacteroidia,bacteroidales,NA,NA,NA,late C,mid C,order,lC_vs_mC
816,OTU_102,3.68839405865852,2.7056653237092,1.25724043499178,0.00427482517482518,0.0390925294332757,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas pangongensis,late C,mid G,OTU,lC_vs_mG
817,OTU_12,-7.02506173641249,2.22238302292843,-2.85753449638609,0.000318881118881119,0.00897084213746428,bacteria,bacteroidetes,bacteroidia,bacteroidales,porphyromonadaceae,paludibacter,paludibacter propionicigenes,late C,mid G,OTU,lC_vs_mG
818,OTU_13,-5.06396686392127,0.86034217025463,-5.72236037224439,0.000174825174825175,0.00692881724030358,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late C,mid G,OTU,lC_vs_mG
819,OTU_140,2.95093153687308,2.1936248846207,1.26784720329126,0.00224493006993007,0.0231656299068297,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,late C,mid G,OTU,lC_vs_mG
820,OTU_144,-5.03740764208335,3.78848933226541,-1.25174276861823,0.00446783216783217,0.040190633188974,bacteria,spirochaetes,spirochaetia,spirochaetales,spirochaetaceae,spirochaeta,spirochaeta spp.,late C,mid G,OTU,lC_vs_mG
821,OTU_15,-6.70686736645557,1.40343696210107,-4.22177588201759,0.000316958041958042,0.00868369548921184,bacteria,spirochaetes,spirochaetia,spirochaetales,spirochaetaceae,spirochaeta,spirochaeta spp.,late C,mid G,OTU,lC_vs_mG
822,OTU_164,3.70289208188556,2.82851401498631,1.23547951077588,0.00494772727272727,0.0356061029563487,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,afipia sp.,late C,mid G,OTU,lC_vs_mG
823,OTU_196,2.87355434334036,1.27194465011608,2.24669834204384,0.000178496503496503,0.0069636053562169,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,brucellaceae,ochrobactrum,ochrobactrum anthropi,late C,mid G,OTU,lC_vs_mG
824,OTU_204,-3.24168541653202,2.10033218001351,-1.47102829742777,0.0014993006993007,0.0191002464588694,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late C,mid G,OTU,lC_vs_mG
825,OTU_215,2.39121938965229,1.3303810580613,1.71246039906193,0.00065472027972028,0.0127512767476396,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.,late C,mid G,OTU,lC_vs_mG
826,OTU_223,3.8053197193058,3.20454463106794,1.10217407870917,0.00465437062937063,0.0408275120969135,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,late C,mid G,OTU,lC_vs_mG
827,OTU_251,3.1206282109167,2.05403426029689,1.42318946154489,0.0017458041958042,0.0220468309864946,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,cytophaga,cytophaga spp.,late C,mid G,OTU,lC_vs_mG
828,OTU_252,-4.59925530662569,2.75176489537158,-1.6216272751336,0.000915734265734266,0.0133583685878307,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late C,mid G,OTU,lC_vs_mG
829,OTU_297,4.93462483829868,2.98228845379337,1.48300914493042,0.000953321678321678,0.0161866446710723,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,late C,mid G,OTU,lC_vs_mG
830,OTU_30,-4.82017242470982,1.83371669893834,-2.70803003789828,0.000174825174825175,0.00692881724030358,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late C,mid G,OTU,lC_vs_mG
831,OTU_41,1.63663711503664,0.844492303107507,1.85078802423457,0.00101276223776224,0.0159288325945518,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,late C,mid G,OTU,lC_vs_mG
832,OTU_451,4.19350157849338,1.99542826956763,2.07259498580144,0.000225174825174825,0.00750629831120982,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,afipia sp.,late C,mid G,OTU,lC_vs_mG
833,OTU_47,-4.1451130643521,2.37582004349618,-1.69486920404364,0.000419055944055944,0.00990008791426665,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late C,mid G,OTU,lC_vs_mG
834,OTU_474,-3.62969891621641,2.14672813061138,-1.63442969490437,0.000591433566433566,0.0115595632812634,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,late C,mid G,OTU,lC_vs_mG
835,OTU_50,2.76021001703441,2.29185172938673,1.10765172792934,0.00477954545454545,0.0401930067497681,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,rhizobiaceae,rhizobium,rhizobium straminoryzae,late C,mid G,OTU,lC_vs_mG
836,OTU_521,4.67577578676498,1.89129562511944,1.80510842589529,0.000649825174825175,0.0129278624291932,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.,late C,mid G,OTU,lC_vs_mG
837,OTU_536,3.58529469175246,2.51726095573411,1.28606619809704,0.00195611888111888,0.0236343360938326,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,caulobacteraceae,brevundimonas,brevundimonas sp.,late C,mid G,OTU,lC_vs_mG
838,OTU_542,-1.72279507664852,1.43003210901394,-1.14918988600898,0.00531451048951049,0.0414405700012729,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,afipia sp.,late C,mid G,OTU,lC_vs_mG
839,OTU_569,2.66436695852227,1.03367536531127,2.53735409935744,2e-04,0.00725368882621534,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,caulobacteraceae,caulobacter,caulobacter spp.,late C,mid G,OTU,lC_vs_mG
840,OTU_594,3.39423088660058,2.77655142590143,1.15283885112546,0.00642342657342657,0.0455522683899544,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,caulobacteraceae,brevundimonas,brevundimonas spp.,late C,mid G,OTU,lC_vs_mG
841,OTU_60,2.28837252134949,1.74406880188639,1.23055336328541,0.00395384615384615,0.0351660924390772,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas sp.,late C,mid G,OTU,lC_vs_mG
